site,title,abstract,status,primary_area,keywords,rating,presentation,confidence,soundness,contribution,pdf_link,score_top_overall,llm_category,llm_confidence,llm_reasoning,local_top_overall
https://openreview.net/forum?id=IEq71qS8B7,Learning Brain Representation with Hierarchical Visual Embeddings,"Decoding visual representations from brain signals has attracted significant attention in both neuroscience and artificial intelligence. However, the degree to which brain signals truly encode visual information remains unclear. Current visual decoding approaches explore various brain–image alignment strategies, yet most emphasize high-level semantic features while neglecting pixel-level details, thereby limiting our understanding of the human visual system.
In this paper, we propose a brain–image alignment strategy that leverages multiple pre-trained visual encoders with distinct inductive biases to capture hierarchical and multiscale visual representations, while employing a contrastive learning objective to achieve effective alignment between brain signals and visual embeddings. Furthermore, we introduce a Fusion Prior, which learns a stable mapping on large-scale visual data and subsequently matches brain features to this pre-trained prior, thereby enhancing distributional consistency across modalities. Extensive quantitative and qualitative experiments demonstrate that our method achieves a favorable balance between retrieval accuracy and reconstruction fidelity.",Poster,applications to neuroscience & cognitive science,"Visual Decoding, Brain-Computer Interface, EEG, Contrastive Learning","4, 4, 6, 6","3, 3, 3, 3","4, 2, 2, 2","3, 3, 3, 2","3, 2, 2, 2",https://openreview.net/pdf?id=IEq71qS8B7,-0.6206552945557203,AI for Life Sciences,high,"The research focuses on decoding brain signals to understand the human visual system, which is a fundamental neuroscience task. This falls under AI for Life Sciences as the category explicitly covers neuroscience and cognitive science applications.",-0.8016951576654392
https://openreview.net/forum?id=raVuVPbnQL,Learning Flexible Forward Trajectories for Masked Molecular Diffusion,"Masked diffusion models (MDMs) have achieved notable progress in modeling discrete data, while their potential in molecular generation remains underexplored. In this work, we explore their potential and introduce the surprising result that naively applying standards MDMs to molecules leads to severe performance degradation. We trace this critical issue to a *state-clashing*-where the forward diffusion trajectories of distinct molecules collapse into a common state, resulting in a mixture of reconstruction targets that cannot be learned with a typical reverse diffusion with unimodal predictions. To mitigate this, we propose **M**asked **E**lement-wise **L**earnable **D**iffusion (**MELD**) that orchestrates per-element corruption trajectories to avoid collisions between different molecular graphs. This is realized through a parameterized noise scheduling network that learns distinct corruption rates for individual graph elements, *i.e.*, atoms and bonds. Across extensive experiments, **MELD** is the first diffusion-based molecular generator to achieve 100% chemical validity in unconditional generation on QM9 and ZINC250K datasets, while markedly improving distributional and property alignment over standard MDMs.",Poster,"applications to physical sciences (physics, chemistry, biology, etc.)","Molecule Generation, Masked Diffusion Models, Molecule Diffusion Models","2, 4, 6, 6","2, 3, 3, 3","3, 5, 3, 3","3, 3, 2, 3","2, 2, 2, 3",https://openreview.net/pdf?id=raVuVPbnQL,-0.8420244079486302,AI for Life Sciences,high,"The paper introduces a diffusion method specifically for molecular generation, ensuring chemical validity on standard chemistry datasets. This falls squarely under molecular modeling within the AI for Life Sciences category.",-0.8311736352962664
https://openreview.net/forum?id=xXRqWpt3Xr,Benchmarking ECG Foundational Models: A Reality Check Across Clinical Tasks,"The 12-lead electrocardiogram (ECG) is a long-standing diagnostic tool. Yet machine learning for ECG interpretation remains fragmented, often limited to narrow tasks or datasets. FMs promise broader adaptability, but fundamental questions remain: Which architectures generalize best? How do models scale with limited labels? What explains performance differences across model families? We benchmarked eight ECG FMs on 26 clinically relevant tasks using 12 public datasets comprising 1,650 regression and classification targets. Models were evaluated under fine-tuning and frozen settings, with scaling analyses across dataset sizes. Results show heterogeneous performance across domains: in adult ECG interpretation, three FMs consistently outperformed strong supervised baselines. In contrast, ECG-CPC, a compact structured state-space model, dominated 5 of 7 task categories, demonstrating that architecture matters more than scale. FMs improved label efficiency 2.5-9× over supervised baselines, though scaling behaviors varied across architectures. Representation analysis reveals that models with similar performance learn markedly different internal structures, suggesting multiple viable paths to effective ECG representation. Overall, while FMs show promise for adult ECG analysis, substantial gaps remain in cardiac structure, outcome prediction, and patient characterization. ECG-CPC’s strong performance despite being orders of magnitude smaller challenges the assumption that FM quality requires massive scale, highlighting architectural inductive biases as an untapped opportunity.",Poster,"foundation or frontier models, including LLMs","ECG, foundation model, benchmark, representation learning","0, 2, 4, 8","3, 2, 2, 3","4, 5, 5, 5","2, 2, 3, 3","1, 2, 3, 4",https://openreview.net/pdf?id=xXRqWpt3Xr,-1.3710274924811445,AI for Life Sciences,high,The paper focuses on benchmarking machine learning models specifically for electrocardiogram (ECG) interpretation and clinical tasks. This falls squarely under healthcare applications and medical diagnostics.,-0.8391869798689148
https://openreview.net/forum?id=IqwF00TCmf,I2Mole: Interaction-aware Invariant Molecular Learning For Generalizable Property Prediction,"Molecular interactions are a common phenomenon in physical chemistry field, which could produce unexpected biochemical properties harmful to humans, such as drug-drug interactions. Machine learning has the potential to deliver rapid and accurate predictions. However, the complexity of molecular structures and the diversity of molecular interactions could undermine model prediction accuracy and hinder generalizability. In this context, identifying core invariant substructures (\textit{i.e.}, rationales) has become essential for enhancing interpretability and generalization. Despite notable efforts, existing models often neglect the molecular pairs’ modeling, leading to insufficient capture of interaction relationships. To address these limitations, we propose a novel framework, \textbf{I}nteraction-aware \textbf{I}nvariant \textbf{Mole}cular learning (I2Mole), for generalizable property prediction. I2Mole meticulously models atomic interactions such as hydrogen bonds by initially establishing indiscriminate connections between intermolecular atoms, which are subsequently refined using an improved graph information bottleneck theory tailored for merged graphs. To further enhance model generalization, we construct an environment codebook by environment subgraph of the merged graph. This approach not only could provide noise source for optimizing mutual information but also preserve the integrity of chemical semantic information. By comprehensively leveraging the information inherent in the merged graph, our model accurately captures core substructures and significantly enhances generalization capabilities. Extensive experimental validation demonstrates the efficacy and generalizability of I2Mole. The implementation code is available.",Poster,"applications to physical sciences (physics, chemistry, biology, etc.)","Molecular relationship learning,  Drug-drug interaction,  graph information bottleneck","4, 4, 4, 6","2, 3, 1, 3","3, 3, 4, 4","3, 2, 2, 3","2, 2, 2, 3",https://openreview.net/pdf?id=IqwF00TCmf,-0.9075781235871876,AI for Life Sciences,high,"The paper focuses on molecular learning and property prediction, specifically addressing drug-drug interactions and chemical structures. This aligns directly with AI applications in life sciences and molecular modeling.",-0.8425730906328789
https://openreview.net/forum?id=e9cV4xSjbR,ATOM: A Pretrained Neural Operator for Multitask Molecular Dynamics,"Molecular dynamics (MD) simulations underpin modern computational drug discovery, materials science, and biochemistry. Recent machine learning models provide high-fidelity MD predictions without the need for repeated quantum-mechanical force calculations, enabling significant speedups over conventional pipelines. Yet many such methods typically enforce strict equivariance and rely on sequential rollouts, thus limiting their flexibility and simulation efficiency. They are also commonly single-task, trained on individual molecules and fixed time frames, which restricts generalization to unseen compounds and extended timesteps. To address these issues, we propose Atomistic Transformer Operator for Molecules (ATOM), a pretrained transformer neural operator for multi-task molecular dynamics. ATOM adopts a quasi-equivariant design that does not require an explicit molecular graph and employs a temporal attention mechanism to enable accurate, parallel decoding of multiple future states. To support operator pretraining across chemicals and timescales, we curate TG80, a large, diverse, and numerically stable MD dataset with over 2.5 million femtoseconds of trajectories across 80 compounds. ATOM achieves state-of-the-art performance on established single-task benchmarks, such as MD17, RMD17, and MD22. After multi-task pretraining on TG80, ATOM shows exceptional zero-shot and robust generalization to unseen molecules across varying time horizons. We believe ATOM represents a significant step toward accurate, efficient, and transferable molecular dynamics models.",Poster,"applications to physical sciences (physics, chemistry, biology, etc.)","Molecular dynamics, neural operator, transformer, ai for science, equivariant","4, 4, 6","2, 2, 1","3, 4, 2","3, 2, 2","3, 2, 2",https://openreview.net/pdf?id=e9cV4xSjbR,-0.9694698321871357,AI for Life Sciences,high,"The paper introduces a neural operator for molecular dynamics, which is a core computational method for drug discovery and biochemistry. This directly aligns with the molecular modeling and life sciences focus of the category.",-0.8462352117371055
https://openreview.net/forum?id=CxLaZWbUjc,Adaptive Data-Knowledge Alignment in Genetic Perturbation Prediction,"The transcriptional response to genetic perturbation reveals fundamental insights into complex cellular systems. While current approaches have made progress in predicting genetic perturbation responses, they provide limited biological understanding and cannot systematically refine existing knowledge. Overcoming these limitations requires an end-to-end integration of data-driven learning and existing knowledge. However, this integration is challenging due to inconsistencies between data and knowledge bases, such as noise, misannotation, and incompleteness. To address this challenge, we propose ALIGNED (Adaptive aLignment for Inconsistent Genetic kNowledgE and Data), a neuro-symbolic framework based on the Abductive Learning (ABL) paradigm. This end-to-end framework aligns neural and symbolic components and performs systematic knowledge refinement. We introduce a balanced consistency metric to evaluate the predictions' consistency against both data and knowledge. Our results show that ALIGNED outperforms state-of-the-art methods by achieving the highest balanced consistency, while also re-discovering biologically meaningful knowledge. Our work advances beyond existing methods to enable both the transparency and the evolution of mechanistic biological understanding.",Poster,"applications to physical sciences (physics, chemistry, biology, etc.)","Genetic Perturbation, Gene Expression Prediction, AI for Biology, Neuro-Symbolic AI","2, 4, 6, 6","2, 3, 3, 2","5, 4, 3, 3","2, 2, 3, 3","2, 1, 3, 3",https://openreview.net/pdf?id=CxLaZWbUjc,-1.0119965818539536,AI for Life Sciences,high,"The paper introduces a neuro-symbolic framework designed specifically for predicting genetic perturbation responses and refining biological knowledge. Since the primary application and evaluation focus on genomics and cellular systems, it falls under life sciences.",-0.8492988633577032
https://openreview.net/forum?id=ZkoojtEm3W,Resp-Agent: An Agent-Based System for Multimodal Respiratory Sound Generation and Disease Diagnosis,"Deep learning-based respiratory auscultation is currently hindered by two fundamental challenges: (i) inherent information loss, as converting signals into spectrograms discards transient acoustic events and clinical context; (ii) limited data availability, exacerbated by severe class imbalance. To bridge these gaps, we present **_Resp-Agent_**, an autonomous multimodal system orchestrated by a novel Active Adversarial Curriculum Agent (Thinker-A²CA). Unlike static pipelines, Thinker-A²CA serves as a central controller that actively identifies diagnostic weaknesses and schedules targeted synthesis in a closed loop. To address the representation gap, we introduce a Modality-Weaving Diagnoser that weaves EHR data with audio tokens via Strategic Global Attention and sparse audio anchors, capturing both long-range clinical context and millisecond-level transients. To address the data gap, we design a Flow Matching Generator that adapts a text-only Large Language Model (LLM) via modality injection, decoupling pathological content from acoustic style to synthesize hard-to-diagnose samples. As a foundation for these efforts, we introduce **_Resp-229k_**, a benchmark corpus of 229k recordings paired with LLM-distilled clinical narratives. Extensive experiments demonstrate that Resp-Agent consistently outperforms prior approaches across diverse evaluation settings, improving diagnostic robustness under data scarcity and long-tailed class imbalance. Our code and data are available at [https://github.com/zpforlove/Resp-Agent](https://github.com/zpforlove/Resp-Agent).",Poster,"applications to computer vision, audio, language, and other modalities","Respiratory sounds, Multimodal learning, LLM-based generation, Medical agents","2, 4, 6, 6","2, 2, 3, 2","4, 4, 3, 4","1, 3, 3, 3","2, 2, 3, 2",https://openreview.net/pdf?id=ZkoojtEm3W,-1.0119965818539536,AI for Life Sciences,high,The paper focuses on applying AI agents and generative models to respiratory disease diagnosis and medical data synthesis. This aligns directly with healthcare applications and medical diagnostics.,-0.8492988633577032
https://openreview.net/forum?id=Da8PJXp0js,Learning Escorted Protocols For Multistate Free-Energy Estimation,"Estimating relative free energy differences between multiple thermodynamic states lies at the core of numerous problems in computational biochemistry. Traditional estimators, such as Free Energy Perturbation and its non-equilibrium counterpart based on the Jarzynski equality, rely on defining a switching protocol between thermodynamic states and computing the free energy difference from the work performed during this process. In this work, we present a method for learning such switching protocols within the class of escorted protocols that combine deterministic and stochastic steps. For this purpose, we use Conditional Flow Matching, and  introduce Conditional Density Matching (CDM)  for the purpose of estimating the change in Free-Energy. We further reduce the variance in the multistate setting by coupling multiple flows between thermodynamic states into a Flow Graph, enforcing estimator consistency across different transition paths.",Poster,"applications to physical sciences (physics, chemistry, biology, etc.)","Free-Energy, Jarzynski Equality, Crooks Fluctuation Theorem, Non-Equilibrium, Transport, Thermodynamics, Stochastic Thermodynamics, Flow Matching","2, 4, 6, 6","1, 2, 3, 4","3, 2, 3, 3","2, 1, 3, 3","2, 2, 3, 3",https://openreview.net/pdf?id=Da8PJXp0js,-1.1286001937383672,AI for Life Sciences,high,The paper focuses on computational biochemistry and molecular modeling by improving free-energy estimation methods using machine learning. This aligns directly with the AI for Life Sciences category which covers biology and molecular modeling.,-0.8571133721629193
https://openreview.net/forum?id=b1HJLCzYN5,Interpolation-Based Conditioning of Flow Matching Models for Bioisosteric Ligand Design,"Fast, unconditional 3D generative models can now produce high-quality molecules, but adapting them for specific design tasks often requires costly retraining. To address this, we introduce Interpolate-Integrate and Replacement Guidance, two training-free, inference-time conditioning strategies that provide control over E(3)-equivariant flow-matching models. 
Our methods generate bioisosteric 3D molecules by conditioning on seed ligands or fragment sets to preserve key determinants like shape and pharmacophore patterns, without requiring the original fragment atoms to be present. We demonstrate their effectiveness on three drug-relevant tasks: natural product ligand hopping, bioisosteric fragment merging, and pharmacophore merging.",Poster,"applications to physical sciences (physics, chemistry, biology, etc.)","drug discovery, 3D molecule generation, bioisosteric fragment merging, conditional generation, flow matching, generative models","2, 2, 4, 6, 6","2, 1, 2, 3, 3","4, 4, 4, 4, 4","2, 2, 2, 3, 3","2, 2, 2, 3, 3",https://openreview.net/pdf?id=b1HJLCzYN5,-1.1924512812137946,AI for Life Sciences,high,"The paper focuses on molecular modeling and drug discovery tasks such as bioisosteric ligand design. Although it employs inference-time conditioning, the primary contribution and evaluation are centered on life sciences applications.",-0.8600870307862218
https://openreview.net/forum?id=4ZAwmIaA9y,GARLIC: Graph Attention-based Relational Learning of Multivariate Time Series in Intensive Care,"ICU (Intensive Care Unit) records comprise heterogeneous multivariate time series sampled at irregular intervals with pervasive missingness, yet clinical applications demand predictive models that are both accurate and interpretable. We present our Graph Attention-based Relational Learning for Intensive Care (GARLIC) model, a novel neural network architecture that imputes missing data through a learnable exponential-decay encoder, captures inter-sensor dependencies through time-lagged summary graphs, and fuses global patterns with cross-dimensional sequential attention. All attention weights and graph edges are learned end-to-end to serve as built-in observation-, signal-, and edge-level explanations. To reconcile auxiliary reconstruction and primary classification objectives, we develop an alternating decoupled optimization scheme that stabilizes training. On three ICU benchmarks (PhysioNet 2012 \& 2019, MIMIC-III) for outcome prediction, GARLIC sets the new state of the art, significantly improving AUROC and AUPRC over best-performing baselines at comparable computational cost. Ablation studies confirm each module’s contribution, and feature-removal trials validate importance attribution fidelity through a monotonic performance drop (full > top 50\% > random 50\% > bottom 50\%). Additionally, we also demonstrate GARLIC's superiority in data imputation and classification on various datasets beyond the ICU domain, showing its generalizability and applicability to broader tasks and datasets. Finally, real-time case studies demonstrate actionable risk warnings with transparent explanations, marking a significant advancement toward accurate, explainable deep learning for irregularly sampled ICU time series data.",Poster,"applications to physical sciences (physics, chemistry, biology, etc.)","irregular multivariate time series, graph neural network, deep learning for health, intensive care unit, explainability","4, 4, 6, 6","3, 3, 2, 3","4, 3, 3, 4","3, 2, 3, 3","2, 2, 2, 2",https://openreview.net/pdf?id=4ZAwmIaA9y,-0.701548625970061,AI for Life Sciences,high,"The paper introduces a neural network architecture specifically for ICU patient data analysis and clinical outcome prediction. Since the core application and evaluation benchmarks are medical, it aligns best with AI for Life Sciences.",-0.869396569245098
https://openreview.net/forum?id=z9kAjjRejs,Decoding Dynamic Visual Experience from Calcium Imaging via Cell-Pattern-Aware SSL,"Self-supervised learning (SSL) holds a great deal of promise for applications in neuroscience, due to the lack of large-scale, consistently labeled neural datasets. However, most neural datasets contain heterogeneous populations that mix stable, predictable cells with highly stochastic, stimulus-contingent ones, which has made it hard to identify consistent activity patterns during SSL. As a result, self-supervised pretraining has yet to show clear signs of benefits from scale on neural data. Here, we present a novel approach to self-supervised pretraining, POYO-SSL that exploits the heterogeneity of neural data to improve pretraining and achieve benefits of scale. Specifically, in POYO-SSL we pretrain only on predictable neurons---identified on the pretraining split via simple higher-order statistics (skewness and kurtosis)---then we fine-tune on the unpredictable population for downstream tasks. On the Allen Brain Observatory dataset, this strategy yields approximately 12--13\% relative gains over from-scratch training and exhibits smooth, monotonic scaling with model size. In contrast, existing state-of-the-art baselines plateau or destabilize as model size increases. By making predictability an explicit metric for crafting the data diet, POYO-SSL turns heterogeneity from a liability into an asset, providing a robust, biologically grounded recipe for scalable neural decoding and a path toward foundation models of neural dynamics.",Poster,applications to neuroscience & cognitive science,"Computational Neuroscience, Machine Learning for Science, Neural Decoding, Calcium Imaging, Neural Population Heterogeneity, Visual Reconstruction, Scaling, Self-Supervised Learning, Representation Learning","2, 4, 6, 6","3, 3, 2, 3","3, 3, 3, 4","2, 3, 3, 3","1, 2, 3, 3",https://openreview.net/pdf?id=z9kAjjRejs,-0.8695491773420613,AI for Life Sciences,high,"The paper develops a self-supervised learning method specifically for decoding neural activity from calcium imaging data in neuroscience. This aligns directly with the AI for Life Sciences category, which explicitly covers neuroscience and biological data analysis.",-0.8885643276197043
https://openreview.net/forum?id=4UY1NHG5Ge,Genomic Foundationless Models: Pretraining Does Not Promise Performance,"The success of Large Language Models has inspired the development of Genomic Foundation Models (GFMs) through similar pretraining techniques. However, the relationship between pretraining performance and effectiveness in downstream ge- nomic tasks remains unclear. Additionally, the high computational cost of pretraining raises questions about its cost-efficiency. To assess the usefulness of pretraining in genomics, we evaluated seven different GFMs across 52 diverse genomic tasks, comparing them to their counterparts with randomly initialized weights. Across benchmarks, we find that randomly initialized models provide surprisingly strong baselines and tokenizer and architecture choices strongly shape both these baselines and the gains from pretraining. Specifically, character-token models often match or exceed the performance of larger pretrained k-mer or BPE models, whereas subword models appear to benefit from pretraining. We also find that the evaluated GFMs fail to capture clinically relevant genetic mutations, with embeddings and log-likelihood ratios showing limited sensitivity to annotated variants. For the tasks we study, these results suggest that current NLP-style pretraining strategies provide modest, tokenizer-gated improvements over strong random baselines and motivate more biologically informed tokenization and variant-aware objectives. Our code is available at github.com/z6JfFK/gfm.",Poster,"applications to physical sciences (physics, chemistry, biology, etc.)","ai4science, foundation models, genomics, biology, pretraining, deep learning","4, 4, 4","3, 2, 3","5, 4, 3","2, 2, 2","2, 2, 3",https://openreview.net/pdf?id=4UY1NHG5Ge,-1.2614714818095116,AI for Life Sciences,high,"The paper evaluates foundation models specifically on genomic tasks and genetic mutations, focusing on the effectiveness of pretraining strategies in biology. This aligns directly with AI for Life Sciences as the primary application domain is genomics.",-0.9154184651472399
https://openreview.net/forum?id=YWlYITAhMC,Towards Interpretable Visual Decoding with Attention to Brain Representations,"Recent work has demonstrated that complex visual stimuli can be decoded from human brain activity using deep generative models, helping brain science researchers interpret how the brain represents real-world scenes. However, most current approaches leverage mapping brain signals into intermediate image or text feature spaces before guiding the generative process, masking the effect of contributions from different brain areas on the final reconstruction output. In this work, we propose \textit{NeuroAdapter}, a visual decoding framework that directly conditions a latent diffusion model on brain representations, bypassing the need for intermediate feature spaces. Our method demonstrates competitive visual reconstruction quality on public fMRI datasets compared to prior work, while providing greater transparency into how brain signals shape the generation process. To this end, we contribute an Image–Brain BI-directional interpretability framework (\textit{IBBI}) which investigates cross-attention mechanisms across diffusion denoising steps to reveal how different cortical areas influence the unfolding generative trajectory. Our results highlight the potential of end-to-end brain-to-image decoding and establish a path toward interpreting diffusion models through the lens of visual neuroscience.",Poster,applications to neuroscience & cognitive science,"Brain Decoding, Visual Reconstruction, fMRI, Stable Diffusion, Interpretability","4, 4, 6, 6","3, 2, 3, 4","3, 2, 3, 5","3, 2, 3, 3","2, 2, 2, 2",https://openreview.net/pdf?id=YWlYITAhMC,-0.729073395363492,AI for Life Sciences,high,"The paper focuses on decoding visual stimuli from human brain activity (fMRI) using AI models, which is a direct application of AI in neuroscience. This aligns perfectly with the Life Sciences category that explicitly includes neuroscience.",-0.9267872615685359
https://openreview.net/forum?id=0M6BfcAVMW,TusoAI: Agentic Optimization for Scientific Methods,"Scientific discovery is often slowed by the manual development of computational
tools needed to analyze complex experimental data. Building such tools is costly
and time-consuming because scientists must iteratively review literature, test mod-
eling and scientific assumptions against empirical data, and implement these in-
sights into efficient software. Large language models (LLMs) have demonstrated
strong capabilities in synthesizing literature, reasoning with empirical data, and
generating domain-specific code, offering new opportunities to accelerate com-
putational method development. Existing LLM-based systems either focus on
performing scientific analyses using existing computational methods or on de-
veloping computational methods or models for general machine learning without
effectively integrating the often unstructured knowledge specific to scientific do-
mains. Here, we introduce TusoAI, an agentic AI system that takes a scientific task
description with an evaluation function and autonomously develops and optimizes
computational methods for the application. TusoAI integrates domain knowledge
into a knowledge tree representation and performs iterative, domain-specific op-
timization and model diagnosis, improving performance over a pool of candidate
solutions. We conducted comprehensive benchmark evaluations demonstrating
that TusoAI outperforms state-of-the-art expert methods, MLE agents, and scien-
tific AI agents across diverse tasks. Applying TusoAI to two key open problems
in genetics improved existing computational methods and uncovered new biology
missed by previous methods.",Poster,"applications to physical sciences (physics, chemistry, biology, etc.)","AI for Science, Agentic AI, Code Optimization, AutoML","2, 2, 4, 4, 6","1, 2, 2, 2, 3","4, 4, 5, 4, 4","2, 2, 3, 3, 2","2, 2, 2, 3, 3",https://openreview.net/pdf?id=0M6BfcAVMW,-1.2992405713960498,AI for Life Sciences,high,"The paper focuses on applying agentic AI to accelerate scientific discovery and computational method development in genetics, aligning with the life sciences domain category.",-0.955142077020773
https://openreview.net/forum?id=QSGanMEcUV,scDFM: Distributional Flow Matching Model for Robust Single-Cell Perturbation Prediction,"A central goal in systems biology and drug discovery is to predict the transcriptional response of cells to perturbations. This task is challenging due to the noisy, sparse nature of single-cell measurements and the fact that perturbations often induce population-level shifts rather than changes in individual cells. Existing deep learning methods typically assume cell-level correspondences, limiting their ability to capture such global effects.
We present **scDFM**, a generative framework based on conditional flow matching that models the full distribution of perturbed cells conditioned on control states.
By incorporating an MMD objective, our method aligns perturbed and control populations beyond cell-level correspondences. 
To further improve robustness to sparsity and noise, we propose the Perturbation-Aware Differential Transformer architecture (PAD-Transformer), a backbone that leverages gene interaction graphs and differential attention to capture context-specific expression changes.
**scDFM** outperforms prior methods across multiple genetic and drug perturbation benchmarks, excelling in both unseen and combinatorial settings. In the combinatorial setting, it reduces MSE by 19.6\% over the strongest baseline.
These results highlight the importance of distribution-level generative modeling for robust $\textit{in silico}$ perturbation prediction. The code is available at https://github.com/AI4Science-WestlakeU/scDFM.",Poster,"applications to physical sciences (physics, chemistry, biology, etc.)","Machine Learning, Single Cell","2, 4, 4, 6","4, 3, 3, 3","4, 4, 4, 3","2, 3, 3, 3","2, 2, 2, 3",https://openreview.net/pdf?id=QSGanMEcUV,-0.9956851019367137,AI for Life Sciences,high,"The paper introduces a generative model for predicting single-cell perturbation responses, specifically targeting systems biology and drug discovery applications. This focus on biological data and genomic modeling aligns directly with the life sciences category.",-0.9597958320086335
https://openreview.net/forum?id=S4bJQ4p9hx,Enhancing Molecular Property Predictions by Learning from Bond Modelling and Interactions,"Molecule representation learning is crucial for understanding and predicting molecular properties. However, conventional atom-centric models, which treat chemical bonds merely as pairwise interactions, often overlook complex bond-level phenomena like resonance and stereoselectivity. This oversight limits their predictive accuracy for nuanced chemical behaviors. To address this limitation, we introduce \textbf{DeMol}, a dual-graph framework whose architecture is motivated by a rigorous information-theoretic analysis demonstrating the information gain from a bond-centric perspective. DeMol explicitly models molecules through parallel atom-centric and bond-centric channels. These are synergistically fused by multi-scale Double-Helix Blocks designed to learn intricate atom-atom, atom-bond, and bond-bond interactions. The framework's geometric consistency is further enhanced by a regularization term based on covalent radii to enforce chemically plausible structures. Comprehensive evaluations on diverse benchmarks, including PCQM4Mv2, OC20 IS2RE, QM9, and MoleculeNet, show that DeMol establishes a new state-of-the-art, outperforming existing methods. These results confirm the superiority of explicitly modelling bond information and interactions, paving the way for more robust and accurate molecular machine learning.",Poster,"applications to physical sciences (physics, chemistry, biology, etc.)","Molecule Representation Learning, Bond Modelling, Molecule Property Prediction","2, 4, 6, 6","2, 3, 3, 1","3, 3, 3, 4","2, 3, 3, 2","1, 3, 3, 2",https://openreview.net/pdf?id=S4bJQ4p9hx,-1.0670461206408155,AI for Life Sciences,high,The paper focuses on molecular property prediction and modeling chemical bonds using deep learning frameworks. This aligns directly with the molecular modeling and drug discovery focus of the AI for Life Sciences category.,-0.964080248004579
https://openreview.net/forum?id=hhq89Hs7T3,VCWorld: A Biological World Model for Virtual Cell Simulation,"Virtual cell modeling aims to predict cellular responses to perturbations. Existing virtual cell models rely heavily on large-scale single-cell datasets, learning explicit mappings between gene expression and perturbations. Although recent models attempt to incorporate multi-source biological information, their generalization remains constrained by data quality, coverage, and batch effects. More critically, these models often function as black boxes, offering predictions without interpretability or consistency with biological principles, which undermines their credibility in scientific research. To address these challenges, we present VCWorld, a cell-level white-box simulator that integrates structured biological knowledge with the iterative reasoning capabilities of large language models to instantiate a biological world model. VCWorld operates in a data-efficient manner to reproduce perturbation-induced signaling cascades and generates interpretable, stepwise predictions alongside explicit mechanistic hypotheses.  In drug perturbation benchmarks, VCWorld achieves state-of-the-art predictive performance, and the inferred mechanistic pathways are consistent with publicly available biological evidence. Our code is publicly available at https://anonymous.4open.science/r/VCWorld-B970.",Poster,"applications to physical sciences (physics, chemistry, biology, etc.)","Virtual Cell, Large Language Models, Perturb-seq","2, 4, 6, 6","2, 3, 2, 3","3, 4, 3, 3","2, 2, 3, 3","2, 2, 2, 3",https://openreview.net/pdf?id=hhq89Hs7T3,-1.0670461206408155,AI for Life Sciences,high,"The paper introduces VCWorld, a white-box simulator for virtual cell modeling and drug perturbation prediction using biological knowledge. This application of AI to cellular biology and drug response aligns directly with the AI for Life Sciences category.",-0.964080248004579
https://openreview.net/forum?id=AwowReRWXI,Beyond Ensembles: Simulating All-Atom Protein Dynamics in a Learned Latent Space,"Simulating the long-timescale dynamics of biomolecules is a central challenge in computational science. While enhanced sampling methods can accelerate these simulations, they rely on pre-defined collective variables that are often difficult to identify, restricting their ability to model complex switching mechanisms between metastable states. A recent generative model, LD-FPG, demonstrated that this problem could be bypassed by learning to sample the static equilibrium ensemble as all-atom deformations from a reference structure, establishing a powerful method for all-atom ensemble generation. However, while this approach successfully captures a system's probable conformations, it does not model the temporal evolution between them. We introduce the Graph Latent Dynamics Propagator (GLDP), a modular component for simulating dynamics within the learned latent space of LD-FPG. We then compare three classes of propagators: (i) score-guided Langevin dynamics, (ii) Koopman-based linear operators, and (iii) autoregressive neural networks. Within a unified encoder–propagator–decoder framework, we evaluate long-horizon stability, backbone and side-chain ensemble fidelity, and temporal kinetics via TICA. Benchmarks on systems ranging from small peptides to mixed-topology proteins and large GPCRs reveal that autoregressive neural networks deliver the most robust long rollouts and coherent physical timescales; score-guided Langevin best recovers side-chain thermodynamics when the score is well learned; and Koopman provides an interpretable, lightweight baseline that tends to damp fluctuations. These results clarify the trade-offs among propagators and offer practical guidance for latent-space simulators of all-atom protein dynamics.",Poster,"applications to physical sciences (physics, chemistry, biology, etc.)","representation learning, generative models, latent space dynamics, score-based generative models, dynamical systems, GNNs, autoregressive models","2, 4, 4, 8","2, 2, 4, 4","4, 3, 5, 3","2, 1, 3, 3","2, 2, 2, 3",https://openreview.net/pdf?id=AwowReRWXI,-1.2962808997858752,AI for Life Sciences,high,The paper introduces a method for simulating all-atom protein dynamics and biomolecular conformations using machine learning. This falls squarely under molecular modeling and biology applications within the Life Sciences category.,-0.9669882228116035
