site,title,abstract,status,primary_area,keywords,rating,presentation,confidence,soundness,contribution,pdf_link,score_top_overall,llm_category,llm_confidence,llm_reasoning,local_top_overall
https://openreview.net/forum?id=dQ6d5bgXtM,Translating Flow to Policy via Hindsight Online Imitation,"Recent advances in hierarchical robot systems leverage a high-level planner to propose task plans and a low-level policy to generate robot actions.
This design allows training the planner on action-free or even non-robot data sources (e.g., videos), providing transferable high-level guidance.
Nevertheless, grounding these high-level plans into executable actions remains challenging, especially with the limited availability of high-quality robot data.
To this end, we propose to improve the low-level policy through online interactions.
Specifically, our approach collects online rollouts, retrospectively annotates the corresponding high-level goals from achieved outcomes, and aggregates these hindsight-relabeled experiences to update a goal-conditioned imitation policy.
Our method, Hindsight Flow-conditioned Online Imitation (HinFlow), instantiates this idea with 2D point flows as the high-level planner.
Across diverse manipulation tasks in both simulation and physical world, our method achieves 
more than $2\times$ performance improvement over the base policy, significantly outperforming the existing methods.
Moreover, our framework enables policy acquisition from planners trained on cross-embodiment video data, demonstrating its potential for scalable and transferable robot learning.",Poster,"applications to robotics, autonomy, planning","Robotic Manipulation, Imitation Learning, Pixel Flow","4, 4, 6, 8","2, 2, 3, 4","3, 3, 3, 4","3, 2, 2, 3","2, 2, 2, 3",https://openreview.net/pdf?id=dQ6d5bgXtM,-0.6233733721434953,Robotics,high,The paper focuses on hierarchical robot systems and policy learning for manipulation tasks in the physical world. The core contribution is improving low-level robot policies through online imitation learning.,-0.7660481885795752
https://openreview.net/forum?id=b9GH5mMBfG,RoboPARA: Dual-Arm Robot Planning with Parallel Allocation and Recomposition Across Tasks,"Dual-arm robots play a crucial role in improving efficiency and flexibility in complex multitasking scenarios. While existing methods have achieved promising results in task planning, they often fail to fully optimize task parallelism, limiting the potential of dual-arm collaboration.
To address this issue, we propose RoboPARA, a novel large language model (LLM)-driven framework for dual-arm task parallelism planning.
RoboPARA employs a two-stage process: (1) Dependency Graph-based Planning Candidates Generation, which constructs directed acyclic graphs (DAGs) to model task dependencies and eliminate redundancy, and (2) Graph Re-Traversal-based Dual-Arm Parallel Planning, which optimizes DAG traversal to maximize parallelism while maintaining task coherence. In addition, we introduce the Cross-Scenario Dual-Arm Parallel Task dataset (X-DAPT dataset), the first dataset specifically designed to evaluate dual-arm task parallelism across diverse scenarios and difficulty levels. Extensive experiments demonstrate that RoboPARA significantly outperforms existing planning methods, achieving higher efficiency and reliability, particularly in complex task combinations.Our code is publicly available at https://github.com/AiDuanshiying/RoboPARA.",Poster,"applications to robotics, autonomy, planning","Dual-Arm Robots, LLM-driven Planning, Task Parallelism","4, 4, 6, 6","2, 3, 4, 2","5, 4, 3, 4","2, 3, 3, 2","2, 2, 3, 2",https://openreview.net/pdf?id=b9GH5mMBfG,-0.6530036214938888,Robotics,high,"The paper focuses on task planning and parallelism for dual-arm robots, which falls squarely under embodied AI and control systems. The primary contribution is improving robotic efficiency through a new planning framework.",-0.7662493393839853
https://openreview.net/forum?id=54U3XHf7qq,MemoryVLA: Perceptual-Cognitive Memory in Vision-Language-Action Models for Robotic Manipulation,"Temporal context is essential for robotic manipulation because such tasks are inherently non-Markovian, yet mainstream VLA models typically overlook it and struggle with long-horizon, temporally dependent tasks. Cognitive science suggests that humans rely on working memory to buffer short-lived representations for immediate control, while the hippocampal system preserves verbatim episodic details and semantic gist of past experience for long-term memory. Inspired by these mechanisms, we propose MemoryVLA, a Cognition-Memory-Action framework for long-horizon robotic manipulation. A pretrained VLM encodes the observation into perceptual and cognitive tokens that form working memory, while a Perceptual-Cognitive Memory Bank stores low-level details and high-level semantics consolidated from it. Working memory retrieves decision-relevant entries from the bank, adaptively fuses them with current tokens, and updates the bank by merging redundancies. Using these tokens, a memory-conditioned diffusion action expert yields temporally aware action sequences. We evaluate MemoryVLA on 150+ simulation and real-world tasks across three robots. On SimplerEnv-Bridge, Fractal, LIBERO-5 suites and Mikasa-Robo, it achieves 71.9%, 72.7%, 96.5%, and 41.2% success rates, respectively, all outperforming state-of-the-art baselines CogACT and pi-0, with a notable +14.6 gain on Bridge and +11.8 gain on Mikasa-Robo. On 12 real-world tasks spanning general skills and long-horizon temporal dependencies, MemoryVLA achieves 84.0% success rate, with long-horizon tasks showing a +26 improvement over state-of-the-art baseline. Project Page: https://shihao1895.github.io/MemoryVLA",Poster,"applications to robotics, autonomy, planning","Embodied AI, Vision-Language-Action Models, robotic manipulation","2, 4, 6, 6","3, 3, 4, 3","5, 4, 4, 4","1, 2, 3, 3","2, 2, 3, 3",https://openreview.net/pdf?id=54U3XHf7qq,-0.9634515773777814,Robotics,high,The paper introduces a Vision-Language-Action model specifically optimized for long-horizon robotic manipulation tasks. It validates the approach through extensive evaluations on both simulated and real-world robotic platforms.,-0.773628350273266
https://openreview.net/forum?id=sJ0vOOkclw,Efficient Morphology–Control Co-Design via Stackelberg PPO under Non-Differentiable Leader–Follower Interfaces,"Morphology-control co-design concerns the coupled optimization of an agent’s body structure and control policy. A key challenge is that evaluating each candidate morphology requires extensive rollouts to re-optimize control and assess quality, leading to high computational costs and slow convergence. This challenge is compounded by the non-differentiable interaction between morphology and control---stemming from discrete design choices and rollout-based evaluation---which blocks gradient flow across the morphology-control interface and forces reliance on costly rollout-driven optimization. To address these challenges, we highlight that the co-design problem can be formulated as a novel variant of a Stackelberg Markov game, a hierarchical framework where the leader specifies the morphology and the follower adapts the control. Building on this formulation, we propose \emph{Stackelberg Proximal Policy Optimization (Stackelberg PPO)}, a policy gradient method that leverages the intrinsic coupling between leader and follower to reduce repeated control re-optimization and enable more efficient optimization under non-differentiable interfaces. Experiments across diverse co-design tasks demonstrate that Stackelberg PPO outperforms standard PPO in both stability and final performance.",Poster,reinforcement learning,"Morphology–Control Co-Design, Stackelberg Game, Policy Gradient, Proximal Policy Optimization, Non-Differentiable Leader–Follower Interactions, Reinforcement Learning","4, 4, 4, 6, 6","3, 3, 2, 3, 3","3, 4, 4, 3, 3","2, 2, 3, 3, 3","3, 2, 3, 2, 2",https://openreview.net/pdf?id=sJ0vOOkclw,-0.6108387120558016,Robotics,high,"The paper focuses on morphology-control co-design, optimizing both the physical structure and control policy of embodied agents. This aligns directly with the Robotics category's inclusion of embodied AI and control systems.",-0.7781088618357341
https://openreview.net/forum?id=TuU95FWkyH,Bird's-eye-view Informed Reasoning Driver,"Motion planning in complex environments remains a core challenge for autonomous driving. While existing rule-based or imitation learning-based motion planning methods perform well in common scenarios, they often struggle with complex, long-tail scenarios. To address this problem, we introduce the Bird's-eye-view Informed Reasoning Driver (BIRDriver), a hierarchical framework that combines a Vision-Language Model (VLM) with a motion planner. BIRDriver leverages the commonsense reasoning capabilities of the VLM to effectively handle these challenging long-tail scenarios. Unlike prior methods that require domain-specific encoders and costly alignment, our approach compresses the environment into a single-frame bird's-eye-view (BEV) map, a paradigm that enables the model to fully leverage its knowledge from internet-scale pre-training. It then generates high-level key points, which are encoded and passed to the motion planner to produce the final trajectory. However, a major challenge is that standard VLMs struggle to generate the precise numerical coordinates required for such key points. We address this limitation by fine-tuning them on a composite dataset of three auxiliary types to enhance spatial localization, scene understanding, and key-point generation, complemented by a token-level weighted mechanism for improved numerical precision. Experiments on the nuPlan dataset demonstrate that BIRDriver outperforms the base motion planner in most cases on both Test14-hard and Test14-random benchmarks, and achieves state-of-the-art (SOTA) performance on the InterPlan long-tail benchmark.",Poster,"applications to robotics, autonomy, planning","Autonomous driving, Key Intent Points","4, 4, 6, 6","2, 3, 2, 3","4, 4, 4, 5","2, 2, 2, 3","2, 2, 2, 3",https://openreview.net/pdf?id=TuU95FWkyH,-0.8229757953992124,Robotics,high,The paper focuses on motion planning and trajectory generation for autonomous vehicles using a VLM-based framework. This aligns directly with the Robotics category definition which explicitly includes autonomous driving and navigation.,-0.7915409970974119
https://openreview.net/forum?id=ea6j8k8Rnw,Action-aware Dynamic Pruning for Efficient Vision-Language-Action Manipulation,"Robotic manipulation with Vision-Language-Action models requires efficient inference over long-horizon multi-modal context, where attention to dense visual tokens dominates computational cost. Existing methods optimize inference speed by reducing visual redundancy within VLA models, but they overlook the varying redundancy across robotic manipulation stages. We observe that the visual token redundancy is higher in coarse manipulation phase than in fine-grained operations, and is strongly correlated with the action dynamic. 
Motivated by this observation, we propose Action-aware Dynamic Pruning (ADP), a multi-modal pruning framework that integrates text-driven token selection with action-aware trajectory gating. ADP introduces a gating mechanism that conditions the pruning signal on recent action trajectories, using past motion windows to adaptively adjust token retention ratios in accordance with dynamics, thereby balancing computational efficiency and perceptual precision across different manipulation stages. 
Extensive experiments on the LIBERO suites and diverse real-world scenarios demonstrate that our method significantly reduces FLOPs and action inference latency (e.g. 1.35× speed up on OpenVLA-OFT) while maintaining competitive success rates (e.g. 25.8% improvements with OpenVLA) compared to baselines, thereby providing a simple plug-in path to efficient robot policies that advances the efficiency and performance frontier of robotic manipulation.",Poster,"applications to robotics, autonomy, planning","Vision-Language-Actions, Efficient Robotic Manipulations","4, 4, 6, 6","2, 3, 3, 3","4, 4, 3, 3","2, 3, 3, 3","1, 2, 3, 3",https://openreview.net/pdf?id=ea6j8k8Rnw,-0.5105562169819964,Robotics,high,"The paper focuses on enhancing robotic manipulation capabilities using Vision-Language-Action models, with evaluations centered on manipulation success rates and real-world robot scenarios. Although it introduces an efficiency method, the technique is intrinsically tied to action trajectories and manipulation stages, defining it as an embodied AI contribution.",-0.7971883271639295
https://openreview.net/forum?id=PKifFVXtSR,Ada-Diffuser: Latent-Aware Adaptive Diffusion for Decision-Making,"Recent work has framed decision-making as a sequence modeling problem using generative models such as diffusion models. Although promising, these approaches often overlook latent factors that exhibit evolving dynamics, elements that are fundamental to environment transitions, reward structures, and high-level agent behavior. Explicitly modeling these hidden processes is essential for both precise dynamics modeling and effective decision-making. In this paper, we propose a unified framework that explicitly incorporates latent dynamic inference into generative decision-making from minimal yet sufficient observations. We theoretically show that under mild conditions, the latent process can be identified from small temporal blocks of observations. Building on this insight, we introduce Ada-Diffuser, a causal diffusion model that learns the temporal structure of observed interactions and the underlying latent dynamics simultaneously, and furthermore, leverages them for planning and control. With a proper modular design, Ada-Diffuser supports both planning and policy learning tasks, enabling adaptation to latent variations in dynamics, rewards, and even recovering hidden action variables from action-free demonstrations. Extensive experiments on locomotion and robotic manipulation benchmarks demonstrate the model’s effectiveness in accurate latent inference, long-horizon planning, and adaptive policy learning.",Poster,reinforcement learning,"POMDP,  Latent Variable Models,  RL generalization","4, 4, 6, 6","3, 3, 2, 3","3, 3, 3, 3","3, 3, 3, 3","3, 2, 2, 2",https://openreview.net/pdf?id=PKifFVXtSR,-0.3681088124701039,Robotics,high,"The paper proposes a diffusion-based framework for decision-making, planning, and control. Since the primary evaluation involves locomotion and robotic manipulation benchmarks within embodied AI contexts, it fits the Robotics category best.",-0.8281273149438737
https://openreview.net/forum?id=yn9dzttHvT,Latent Adaptation of Foundation Policies for Sim-to-Real Transfer,"The sim-to-real problem remains a critical challenge in the real-world application of reinforcement learning (RL). The conventional sim-to-real methods heavily rely on resource-intensive re-training of the policy network to adapt to new domains, which limits the flexibility of the deployment of RL policies in ever-changing environments. Inspired by human locomotion, where individuals adjust their gait to new surface conditions without relearning the skill of walking, we introduce Latent Adaptation of Foundation Policies (Found-adapt), a framework that decouples this problem into skill acquisition and environment adaptation. Our method first pretrains a foundation policy on unlabeled offline trajectories from the source simulator, capturing diverse long-horizon behaviors as reusable skills. At deployment, instead of retraining the policy, we perform efficient latent space adaptation: a small amount of target-domain data is collected to refine a latent representation through an adapter network that incorporates parameter-efficient alignment, which produces a task-ready controller under various system dynamics. This adaptation occurs entirely in the latent space, avoiding costly policy optimization while enabling robust transfer. Empirical results across multiple locomotion tasks and dynamic variations demonstrate that our method significantly reduces the sim-to-real gap. Further sensitivity analysis provides interesting insights into the requirements for data quality and applicable situations. These findings highlight how foundation policies with latent adaptation could serve as a general and efficient paradigm for real-world RL deployment.",Poster,"transfer learning, meta learning, and lifelong learning","Sim-to-Real, Domain Adaptation, Foundation Policy","4, 4, 4, 8","4, 2, 2, 3","4, 4, 3, 2","3, 3, 3, 3","2, 2, 2, 3",https://openreview.net/pdf?id=yn9dzttHvT,-0.4624958596420773,Robotics,high,"The paper addresses sim-to-real transfer for reinforcement learning policies applied to locomotion tasks and control systems. This aligns directly with the Robotics category, which explicitly includes embodied AI and sim-to-real transfer.",-0.8334199436969331
https://openreview.net/forum?id=NZDaMcpXZm,Learning to Grasp Anything By Playing with Random Toys,"Robotic manipulation policies often struggle to generalize to novel objects, limiting their real-world utility. In contrast, cognitive science suggests that children develop generalizable dexterous manipulation skills by mastering a small set of simple toys and then applying that knowledge to more complex items. Inspired by this, we study if similar generalization capabilities can also be achieved by robots. Our results indicate robots can learn generalizable grasping using randomly assembled objects that are composed from just four shape primitives: spheres, cuboids, cylinders, and rings. We show that training on these ""toys"" enables robust generalization to real-world objects, yielding strong zero-shot performance. Crucially, we find the key to this generalization is an object-centric visual representation induced by our proposed detection pooling mechanism. Evaluated in both simulation and on physical robots, our model achieves a 67% real-world grasping success rate on the YCB dataset, outperforming state-of-the-art approaches that rely on substantially more in-domain data. We further study how zero-shot generalization performance scales by varying the number and diversity of training toys and the demonstrations per toy. We believe this work offers a promising path to scalable and generalizable learning in robotic manipulation.",Poster,"applications to robotics, autonomy, planning","Generalizable Grasping, Object-centric Representation, Zero-shot Robotic Manipulation","4, 4, 4, 6, 6","2, 3, 3, 3, 4","4, 4, 3, 4, 4","2, 3, 3, 3, 3","2, 2, 2, 2, 3",https://openreview.net/pdf?id=NZDaMcpXZm,-0.5615954535777604,Robotics,high,The paper focuses on robotic manipulation policies and grasping skills evaluated on physical robots and simulation. The core contribution is improving generalization in robotic tasks through a specific training methodology involving shape primitives.,-0.860888372767765
https://openreview.net/forum?id=xlr3NqxUqY,Contact-guided Real2Sim from Monocular Video with Planar Scene Primitives,"We introduce CRISP, a method that recovers simulatable human motion and scene geometry from monocular video. Prior work on joint human--scene reconstruction relies on data-driven priors and joint optimization with no physics in the loop, or recovers noisy geometry with artifacts that cause motion-tracking policies with scene interactions to fail. In contrast, our key insight is to fit simulation-ready convex planar primitives to a depth-based point cloud reconstruction of the scene via a simple clustering pipeline over depth, normals, and flow. To reconstruct scene geometry that might be occluded during interactions, we use human--scene contact modeling (e.g., using human posture to reconstruct the occluded seat of a chair). Finally, we ensure that human and scene reconstructions are physically plausible by using them to drive a humanoid controller via reinforcement learning. Our approach reduces motion-tracking failure rates from 55.2\% to 6.9\% on human-centric video benchmarks (EMDB, PROX), while delivering 43\% faster RL simulation throughput. This demonstrates CRISP's ability to generate physically valid human motion and interaction environments at scale, advancing real-to-sim applications for robotics.",Poster,"applications to computer vision, audio, language, and other modalities","Human Scene Interaction, 4D human motion reconstruction, Physics-based simulation for control","2, 4, 6, 8","2, 3, 3, 2","5, 3, 4, 4","2, 2, 3, 3","1, 2, 3, 3",https://openreview.net/pdf?id=xlr3NqxUqY,-0.8588517552262548,Robotics,high,"The paper focuses on reconstructing scene geometry and human motion to enable physically plausible simulations for humanoid controllers. This directly supports embodied AI and real-to-sim transfer, which is a core robotics application.",-0.8701314038263424
https://openreview.net/forum?id=zgqFQM8VNe,ConsisDrive: Identity-Preserving Driving World Models for Video Generation by Instance Mask,"Autonomous driving relies on robust models trained on large-scale, high-quality multi-view driving videos. 
Although world models provide a cost-effective solution for generating realistic driving data, they often suffer from identity drift, where the same object changes its appearance or category across frames due to the absence of instance-level temporal constraints. 
We introduce **ConsisDrive**, an identity-preserving driving world model designed to enforce temporal consistency at the instance level. 
Our framework incorporates two key components: (1) Instance-Masked Attention, which applies instance identity masks and trajectory masks within attention blocks 
to ensure that visual tokens interact only with their corresponding instance features across spatial and temporal dimensions, 
thereby preserving object identity consistency; 
and (2) Instance-Masked Loss, which adaptively emphasizes foreground regions with probabilistic instance masking, reducing background noise while maintaining overall scene fidelity. 
By integrating these mechanisms, ConsisDrive achieves state-of-the-art driving video generation quality and demonstrates significant improvements in downstream autonomous driving tasks on the nuScenes dataset.",Poster,generative models,"Temporal Consistency, Video Generation","2, 4, 6, 6","3, 4, 4, 3","5, 4, 4, 3","2, 3, 4, 3","2, 2, 3, 2",https://openreview.net/pdf?id=zgqFQM8VNe,-0.5894779258630137,Robotics,high,"The paper focuses on world models specifically for autonomous driving, which is explicitly listed under the Robotics category. While the method involves video generation, the primary contribution is enabling downstream autonomous driving tasks rather than general media creation.",-0.8827500690048227
https://openreview.net/forum?id=OCJmVjyzN7,WholeBodyVLA: Towards Unified Latent VLA for Whole-body Loco-manipulation Control,"Humanoid robots require precise locomotion and dexterous manipulation to per- form challenging locomanipulation tasks. Yet existing approaches, modular or end-to-end, are deficient in manipulation-aware locomotion. This confines the robot to a limited workspace, preventing it from performing large-space loco-manipulation. We attribute this to: (1) the challenge of acquiring loco- manipulation knowledge due to the scarcity of humanoid teleoperation data, and (2) the difficulty of faithfully and reliably executing locomotion commands, stem- ming from the limited precision and stability of existing RL controllers. To acquire richer loco-manipulation knowledge, we propose a unified latent learning frame- work that enables Vision-Language-Action (VLA) system to learn from low-cost action-free egocentric videos. Moreover, an efficient data collection pipeline is de- vised to augment the dataset and scale the benefits. To more precisely execute the desired locomotion commands, we present a loco–manipulation–oriented (LMO) RL policy specifically tailored for accurate and stable core loco-manipulation movements, such as advancing, turning, and squatting. Building on these com- ponents, we introduce WholeBodyVLA, a unified framework for humanoid loco- manipulation. To the best of our knowledge, WholeBodyVLA is one of its kind enabling large-space humanoid loco–manipulation. It is verified via comprehen- sive experiments on the AgiBot X2 humanoid, outperforming prior baseline by 21.3%. It also demonstrates strong generalization and high extensibility across a broad range of tasks. Code and checkpoints would be made public.",Poster,"applications to robotics, autonomy, planning","Humanoid Robots, Vision-Language-Action Model, Locomotion and Manipulation, Whole-Body Control, Reinforcement Learning","2, 4, 4, 8","3, 4, 2, 3","4, 4, 4, 3","2, 4, 3, 4","2, 2, 2, 3",https://openreview.net/pdf?id=OCJmVjyzN7,-0.5062931265908575,Robotics,high,The paper introduces a framework for humanoid robot control focusing on combined locomotion and manipulation tasks. This directly addresses embodied AI and physical control systems within the robotics domain.,-0.9012559987698785
https://openreview.net/forum?id=IaGf8Eh5Uo,Reference Guided Skill Discovery,"Scaling unsupervised skill discovery algorithms to high-DoF agents remains challenging. As dimensionality increases, the exploration space grows exponentially, while the manifold of meaningful skills remains limited. Therefore, semantic meaningfulness becomes essential to effectively guide exploration in high-dimensional spaces. In this work, we present **Reference-Grounded Skill Discovery (RGSD)**, a novel algorithm that grounds skill discovery in a semantically meaningful latent space using reference data. RGSD first performs contrastive pretraining to embed motions on a unit hypersphere, clustering each reference trajectory into a distinct direction. This grounding enables skill discovery to simultaneously involve both imitation of reference behaviors and the discovery of semantically related diverse behaviors.
On a simulated SMPL humanoid with $359$-D observations and $69$-D actions, RGSD successfully imitates skills such as walking, running, punching, and sidestepping, while also discover variations of these behaviors. In downstream locomotion tasks, RGSD leverages the discovered skills to faithfully satisfy user-specified style commands and outperforms imitation-learning baselines, which often fail to maintain the commanded style. Overall, our results suggest that lightweight reference-grounding offers a practical path to discovering semantically rich and structured skills in high-DoF systems.",Poster,reinforcement learning,"Skill Discovery, Imitation Learning, Unsupervised RL, Reinforcement Learning, Motion Imitation","2, 4, 4, 8","3, 3, 3, 3","4, 3, 4, 3","2, 2, 3, 3","2, 3, 2, 3",https://openreview.net/pdf?id=IaGf8Eh5Uo,-0.935316316892487,Robotics,high,"The paper focuses on skill discovery and control for high-DoF humanoid agents, which is a core problem in embodied AI and robotics. Although simulated, the application to locomotion and motion control fits the Robotics category best.",-0.9045955710250633
https://openreview.net/forum?id=wb05ver1k8,Grounding Generative Planners in Verifiable Logic: A Hybrid Architecture for Trustworthy Embodied AI,"While Large Language Models (LLMs) show immense promise as planners for embodied AI, their stochastic nature and lack of formal reasoning capabilities prevent the strict safety guarantees required for physical deployment. Current approaches fall short: they either rely on other unreliable LLMs for safety checks or simply reject unsafe plans without offering a path to success. This work bridges this critical gap by introducing the Verifiable Iterative Refinement Framework (VIRF), a neuro-symbolic architecture that shifts the paradigm from a passive safety gatekeeper to an active safety collaborator. Where prior verifiers simply reject failures, our framework provides causal, pedagogical feedback that teaches the LLM why its plan was unsafe, enabling intelligent repairs rather than mere avoidance.Our core contribution is a novel tutor-apprentice dialogue, where a deterministic Logic Tutor, grounded in a formal safety ontology, provides causal and explanatory feedback to an LLM Apprentice planner. This pedagogical interaction allows the apprentice to perform intelligent, creative plan repairs, resolving safety conflicts rather than merely avoiding them. To ground this dialogue in verifiable truth, we introduce a scalable knowledge acquisition pipeline that synthesizes a comprehensive safety knowledge base from real-world documents, a process that simultaneously reveals and corrects significant blind spots in existing benchmarks. On a new suite of challenging home safety tasks, VIRF achieves a perfect 0\% Hazardous Action Rate (HAR), completely eliminating unsafe actions while attaining a 77.3\% Goal-Condition Rate (GCR)—the highest among all baselines. It does so with remarkable efficiency, requiring only 1.1 correction iterations on average. By acting as a verifiable safety scaffold, VIRF demonstrates a principled and robust pathway toward building embodied agents that are not just capable, but fundamentally trustworthy.",Poster,"neurosymbolic & hybrid AI systems (physics-informed, logic & formal reasoning, etc.)","neurosymbolic AI, hybrid AI, formal reasoning, large language models, AI safety, verifiable AI, embodied AI, robotics","2, 4, 4, 6","1, 3, 2, 3","5, 3, 4, 3","2, 3, 2, 4","2, 2, 3, 3",https://openreview.net/pdf?id=wb05ver1k8,-0.8046926929486491,Robotics,high,"The core contribution is a planning framework for embodied AI agents operating in physical environments, which explicitly falls under the Robotics category. While safety is central, the domain specificity of embodied interaction takes precedence over general AI safety.",-0.9267496056112988
https://openreview.net/forum?id=79BOATBal9,Planning with an Embodied Learnable Memory,"We develop a novel memory representation for embodied planning models performing long-horizon mobile manipulation in dynamic, large-scale indoor environments. Prior memory representations fall short in this setting, as they struggle with object movements, suffer from computational deficiencies, and often depend on the heuristic integration of multiple models. To overcome these limitations, we present the Embodied Perception Memory (EMP), a learnable memory designed for embodied planning. EMP is implemented as a unified Vision-Language Model (VLM) that uses egocentric vision to maintain and update a textual environment representation. We further introduce two complementary methods for training planners to leverage the EMP: an imitation strategy that uses human trajectories for natural exploration and interaction, and a novel reinforcement learning approach, Dynamic Difficulty-Aware Fine-Tuning (DDAFT), which improves planning performance via difficulty-aware exploration. Our memory representation, when integrated with our planning training methods, leads to significant improvements on planning tasks, showing up to a 55% increase in success rate on the PARTNR benchmark compared to strong baselines. Also, our planning method outperforms these baselines even when they have access to groundtruth perception.",Poster,"applications to robotics, autonomy, planning","Embodied Memory, Planning, Reinforcement Learning","4, 4, 6, 6","3, 3, 3, 3","4, 3, 3, 3","3, 2, 2, 3","2, 2, 2, 3",https://openreview.net/pdf?id=79BOATBal9,-0.7355779296741818,Robotics,high,"The paper focuses on embodied planning and mobile manipulation in indoor environments, which are core problems in robotics and embodied AI. The proposed memory representation and training methods are specifically designed for physical interaction and navigation tasks.",-0.9349412758640975
https://openreview.net/forum?id=WXFfMLyB6y,Generalizable Coarse-to-Fine Robot Manipulation via Language-Aligned 3D Keypoints,"Hierarchical coarse-to-fine policy, where a coarse branch predicts a region of interest to guide a fine-grained action predictor, has demonstrated significant potential in robotic 3D manipulation tasks by especially enhancing sample efficiency and enabling more precise manipulation.
However, even augmented with pre-trained models, these hierarchical policies still suffer from generalization issues.
To enhance generalization to novel instructions and environment variations, we propose Coarse-to-fine Language-Aligned manipulation Policy (CLAP), a framework that integrates three key components: 1) task decomposition, 2) VLM fine-tuning for 3D keypoint prediction, and 3) 3D-aware representation.
Through comprehensive experiments in simulation and on a real robot, we demonstrate its superior generalization capability.
Specifically, on GemBench, a benchmark designed for evaluating generalization, our approach achieves a 12\% higher average success rate than the SOTA method while using only 1/5 of the training trajectories.
In real-world experiments, our policy, trained on only 10 demonstrations, successfully generalizes to novel instructions and environments.",Poster,"applications to robotics, autonomy, planning","3D manipulation, Imitation Learning, Coarse-to-fine Policy","2, 4, 6, 6","2, 3, 3, 4","3, 5, 4, 3","2, 3, 3, 4","1, 2, 3, 3",https://openreview.net/pdf?id=WXFfMLyB6y,-0.6170026952564447,Robotics,high,The paper proposes a hierarchical policy framework specifically for robotic 3D manipulation tasks validated on real hardware. This focus on physical robot control and generalization aligns directly with the Robotics category.,-0.9389807144981934
https://openreview.net/forum?id=eJcCW9oNfH,EVLP: Learning Unified Embodied Vision-Language Planner with Reinforced Supervised Fine-Tuning,"In complex embodied long-horizon manipulation tasks, effective task decomposition and execution require synergistic integration of textual logical reasoning and visual-spatial imagination to ensure efficient and accurate operation. Current methods fail to adopt a unified generation framework for multimodal planning, leading to inconsistencies in multimodal planning. To address this challenge, we present EVLP (Embodied Vision-Language Planner), an innovative multimodal unified generation framework that jointly models linguistic reasoning and visual generation. Our approach achieves multimodal planning for long-horizon tasks through a novel training pipeline incorporating dynamic pretraining and reinforced alignment. Our core innovations consist of three key components: 1. Unified Multimodal Generation Framework: For understanding, we integrate semantic information with spatial features to provide comprehensive visual perception. For generation, we directly learn the joint distribution of discrete images for one-step visual synthesis, enabling coordinated language-visual modeling through learnable cross-modal attention mechanisms. 2. Dynamic Perception Pretraining: We propose a bidirectional dynamic alignment strategy employing inverse dynamics tasks and forward dynamics tasks, effectively strengthening multimodal correlations within a unified feature space. 3. Reinforced Supervised Fine-Tuning: While conducting instruction-based fine-tuning in the unified generation space, we construct a reinforce loss to align the spatial logic between textual actions and generated images, enabling the model to acquire spatio-aware multimodal planning capabilities.Comprehensive evaluations on multiple complex tasks demonstrate that EVLP significantly outperforms competitive baselines in both instruction execution accuracy and task success rate, benefiting from its unified multimodal architecture and well-designed training pipeline. Extensive ablation studies further validate the rationality of our framework design.",Poster,"applications to robotics, autonomy, planning","Embodied intelligence, multimodal large language models, reinforcement learning, long-sequence planning","2, 4, 6, 8","1, 2, 3, 3","4, 5, 2, 2","3, 2, 3, 3","2, 1, 3, 3",https://openreview.net/pdf?id=eJcCW9oNfH,-0.7439291201077934,Robotics,high,The paper proposes a framework for embodied vision-language planning specifically designed for long-horizon manipulation tasks. This focus on embodied AI and physical interaction aligns directly with the Robotics category.,-0.9573010370996573
